Feature ID	Taxon	Confidence
0261375148420e5a27c5f497224f20f7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium	0.9983466069458709
0261eb2b45fdd79b290f7b677d8572b1	d__Bacteria; p__Patescibacteria; c__Berkelbacteria; o__Berkelbacteria; f__Berkelbacteria; g__Berkelbacteria	0.999999535966441
026694b8dbebb0bb9ff0b8c64e67df78	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae	0.9983510731105855
0269cfe42e0cca1a2cf4a2559d944bb2	d__Bacteria; p__WOR-1; c__WOR-1; o__WOR-1; f__WOR-1; g__WOR-1; s__uncultured_bacterium	0.9999655103432027
026b68ad384fbb3f5bb0f6769b1b4fce	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Undibacterium	0.9897970095771961
027d5b12d1234afe1927e644127ba002	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	0.999630585182691
027d649b484129f57fe4fb4f6c5fec78	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_organism	0.9750130199937944
0280c233c2d84133e577d711ba4cc65b	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9999286267660822
0280d292860500d5e294da5ddfd97670	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylococcaceae; s__uncultured_bacterium	0.7228375524852234
028d3cc7a5850cb70402e12ff870bd62	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales	0.9999999999236795
0296f56cd94bb47e2dee31e032535c95	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolinea; s__uncultured_soil	0.9611455740893153
02999d8608947825c5ce3d4f1ebf6442	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Beggiatoales; f__Beggiatoaceae; g__Beggiatoa; s__uncultured_gamma	0.9287433478706615
029ab604aa82e112882a25800eca25f8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys	0.8639570507118381
02a021a4a33ccd51f4b020422088397b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Antarctic_bacterium	0.9471147932365724
02a8b9be93871962c7ff770a7a2dc4af	d__Bacteria; p__Planctomycetota; c__Brocadiae; o__SM23-32; f__SM23-32; g__SM23-32; s__uncultured_bacterium	0.8528339878253722
02ae09aafb7b1f853168f988817d3153	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__MSBL5; f__MSBL5; g__MSBL5; s__uncultured_bacterium	0.9999989806953601
02b4cbe5c2955ab2f66dc82cdf6dad64	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium	0.9745238355095264
02b595b0e489cd68ee317c038ff3ff48	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	0.9992668805363591
02c958d6b80f5f2f58ec1a15015394de	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae	0.9376397567548551
02cc7f56b65e02572b70212f4c5fc643	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9464345190654722
02d2c7bd36e6c8be3140c59c1c64ce6e	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_bacterium	0.9399756408760976
02d51291b569427fbe4f88265af7410a	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae	0.9999999985245928
02d99952f87981eff03b4108e00775f8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17	0.9999595533687962
02d9bab3a91742b9b87b9af10b2ed65d	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Abawacabacteria; f__Candidatus_Abawacabacteria; g__Candidatus_Abawacabacteria; s__uncultured_bacterium	0.762376172957628
02dbc8d0bcae474a862f16dc395db0c2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.9964831220402831
02dc3ff383104e8fce803606802b3a0a	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.7801356773828814
